title,true,pred_label
" New Poll: Clinton Picks Up Unprecedented, Historical Support Among Young Voters",0,0
MUST SEE VIDEO! Great Final Campaign Rally Moments: “We started a year and a half ago and now we have one flawed candidate to beat” [Video],0,0
THE VIEW’S LOUDMOUTH LIBERAL Joy Behar Calls Bill Clinton’s Rape Victims “TRAMPS” On Show Targeted To Women [VIDEO],0,0
Boiler Room EP #85.5 – Who’s Watching The Watchers?,0,0
Mexico will not recognize Catalonia's independence: President,1,1
 Numbskull Ben Carson Just Managed To P*ss Off Every Decent Parent In America,0,0
OBAMA APPOINTED JUDGE Sides With Dems In Critical Swing State…Doesn’t Matter If Vote-by-Mail Ballot Signatures Don’t Match…Votes Still Count,0,0
U.S. Navy carrier drills with Japanese navy amid North Korean tension,1,1
GEORGE SOROS BOARD MEMBER Is Chairman Of Firm Running Voting For Utah’s Caucus On Tuesday,0,0
North Korea warns threats a 'big miscalculation' in letter to Australia lawmakers,1,1
Virginia Shooter Hodgkinson Was ‘Never Trump’ Fanatic and Devotee of Bernie Sanders,0,0
New Jersey's Christie loses bid to freeze Atlantic City spending,1,1
Canada frets over possible huge surge in asylum-seekers: sources,1,1
California lawmakers approve hiking minimum wage to $15,1,1
Zimbabwe's Mugabe defies expectations of immediate resignation,1,1
TRUMP IS RIGHT: How Immigrants Sent A Staggering Amount Of American Money Back Home,0,0
 Trump Demands Mitch McConnell ‘Get Back to Work’ While Vacationing From Vacation,0,0
" Florida Sheriff Exploits Desperate Hurricane Victims, Will Arrest Anyone With A Warrant Seeking Shelter",0,0
AIR FORCE Whistleblower Makes EXPLOSIVE Claim About Benghazi That Could DESTROY Hillary: ‘We could have been there’ [Video],0,0
House Democratic leader calls for Sessions' 'resignation or removal',1,1
WHY AMERICANS SHOULD Care That Facebook’s CEO Is Threatening Users Against Muslim Refugee “Hate Speech”,0,0
Wild elephants trample two Rohingya refugees in Bangladesh: police,1,1
Poland's refusal to accept Muslim migrants may be behind EC decision: ruling party,1,1
MACY’S CELEBRATES AMERICA’S INDEPENDENCE BY PUTTING ILLEGAL ALIENS FIRST,0,0
Catalonia chief opens door to declaration of independence,1,1
Obama's remarks on Orlando shooting: 'We will not give in to fear',1,1
U.S. attorney general deflects lawmakers' questions on Clinton emails,1,1
"Nigeria to hold presidential and parliamentary election on Feb. 16, 2019",1,1
Senators urge regulators to ID vehicles with possible faulty Takata air bags,1,1
Post-election conundrum awaits Germany's Merkel,1,1
Bezos-Owned Washington Post Running PR for Bezos-Owned Amazon ‘HQ2’,0,0
AZ RANCHERS Living On US-Mexico Border Destroy Nancy Pelosi’s Claim About Trump Being “Weak” For Wanting Border Wall [VIDEO],0,0
Trump win opens way for China to take climate leadership role,1,1
"U.S. tech firms urge presidential candidates to embrace trade, high-tech visas",1,1
British lawmakers debate banning Trump after Muslim comments,1,1
U.N. picks Norwegian for Myanmar role as tensions simmer over Rohingya crisis,1,1
 Jay Carney Let It Slip That He Knows Who Obama Wants As His Successor,0,0
Kerry meets authors of dissenting cable on U.S. Syria policy,1,1
So Much For Brussels Terror Victims…Let’s Play Ball!,0,0
South Africa anti-Zuma protests harden ANC succession divides,1,1
JUST IN: ‘Chuck and Nancy’ Pull Out Of Budget Meetings with Trump After He Exposes Their True Agenda In One Awesome Tweet,0,0
 How Much Impact Will Superdelegates Have In The Democratic Primary?,0,1
" Campaign Manager: ‘I’m White, I Was Moved’ By Trump’s Remarks About Black People (VIDEO)",0,0
OBAMA’S FAREWELL: FAKE TEARS Resurface For First Time Since Gun Control Speech…[Video],0,0
"Erdogan, Pope say in phone call attempts to change Jerusalem's status should be avoided: Turkish sources",1,1
"THE SENATE CLAMPS DOWN ON “KING” OBAMA: No Hearing, No Vote On Scalia Replacement",0,0
Former Corinthian college students await loan relief: U.S. states,1,1
U.S. to send more troops to Iraq to tackle Islamic State,1,1
HILLARY EPICALLY BOMBS PRESS CONFERENCE About Weekends Attacks By Saying All The Wrong Things [VIDEO],0,0
European Union asks Obama to stop 9/11 Saudi bill,1,1
PROTESTERS CAN’T STOP A HUMBLE TRUMP: Delivers A Powerful Message To Detroit [Video],0,0
Florida insurers shares tumble as Hurricane Irma looms,1,1
UK on Trump invite to 10 Downing Street: Not just yet,1,1
Trump Cabinet officials to visit Puerto Rico to assess recovery,1,1
 SNL Perfectly Skewers Trump And His Band Of Malicious Merry Morons (VIDEO),0,0
Biden says Trump could win Republican race: MSNBC,1,1
What Will Happen to Your Guns Under President Trump?,0,0
YOUNG GIRL KICKED OUT Of Women’s March For Wearing Trump Hat [VIDEO],0,0
"Trump, China's Xi to meet April 6-7 in Florida: source",1,1
IRS CHIEF: Okay For Illegal Aliens To Use Stolen Social Security Numbers [VIDEO],0,0
Kentucky's Republican governor calls for probe of Democratic predecessor,1,1
U.S. cyber bill would shift power away from spy agency,1,1
Trump vs. Clinton: Debate will mark biggest moment of election,1,1
LOL! BARACK OBAMA Looks Ridiculous Criticizing Trump On Immigration After This 2005 Video Reveals A Much Different Obama [VIDEO],0,0
 Trump Insists His Mexico Trip Was Successful For The Most Absurd Reason Ever,0,0
Effort to repeal/replace Obamacare clears first Senate hurdle,1,1
Trump close to picking outside counsel for Russia probe: Washington Post,1,1
BOOM! TRUMP HITS BACK At UCLA Player’s Father For Dissing His Efforts To Get Son Released From China,0,0
MOTHER OF BENGHAZI VICTIM Rips Into Clueless CNN Anchor [Video],0,0
"U.N. rights boss seeks probe into Catalonia violence, political talks",1,1
 Megyn Kelly Breaks Silence On Trump; Exposes Threats Over Rape Allegation (VIDEO),0,0
Factbox: Wall Street's take on possible impact of U.S. elections,1,1
Anti-Trump protests break out for second day in California,1,1
BILL CLINTON Spaces Out…Chews On His Tongue During Rally [Video],0,0
 WATCH: Even Investigation-Obsessed GOP Rep. Jason Chaffetz Says Trump Has No Proof Obama Wiretapped Him,0,0
U.S. says strike hits 20 percent of Syria's operational aircraft,1,1
"AMBASSADOR CHRIS STEVENS’ Fiancé Speaks Out About Hillary Leaving Him To Die: “If he was a friend, you don’t let a friend down” [VIDEO]",0,0
MARCO RUBIO Weighs In On Castro’s Death: “He did some horrifying things”…”Don’t make him into a folk hero” [Video],0,0
KING OBAMA ASKS TAXPAYERS To Increase His Post-Presidency Pay,0,0
New Polish PM: must defend national interest in debate on EU future,1,1
U.S. policy on Iran won't harm its oil industry: minister,1,1
U.S. Supreme Court turns away companies in California tax dispute,1,1
"IRONY: [VIDEO] FLAG STOMPIN’ RAPPER, LIL WAYNE STARTS FIGHT At “Stop The Violence” Fundraiser",0,0
 Hatred For The Republican Party Reaches 25 Year High,0,0
Migrants in Serbia's north brave winter to cross to EU,1,1
Tech investor Thiel to donate $1.25 million to Trump campaign,1,1
 Video Proves Texas Cop Lied About Man Pulling A Gun On Him Twice (VIDEO),0,0
WINNING! GEORGE SOROS Group Gets Black Eye When Hannity Advertiser Comes Back After Allegedly Pulling Ads Over Seth Rich Story,0,0
"With water cannons and Southern belles, Trump ends 'thank you' tour",1,1
Indonesian school a launchpad for child fighters in Syria's Islamic State,1,1
 Everyone KNEW Trump Would Be Golfing Again – So Protesters Were Totally Ready When He Showed Up,0,0
 This Compilation Of Alec Baldwin HUMILIATING Trump On SNL Will WRECK Trump New Year’s Eve,0,0
Republican tax plan may mean slightly less grand sports stadiums,1,1
"In push for Yemen aid, U.S. warned Saudis of threats in Congress",1,1
Republicans confident tax bill to become law this week,1,1
LOVE AT FIRST LEAK! Former “Baywatch” Star Pamela Anderson Becomes Regular Visitor Of Wikileaks Founder Julian Assange: “I think he’s quite sexy”,0,0
 WATCH: Rabid Trump Supporters Call For ‘Liberal Genocide’ At FRIGHTENING Arizona Rally,0,0
Former Illinois congressman requests to plead guilty in tax case,1,1
Transgender members in U.S. military may serve until study completed: Mattis,1,1
Rubio picks outgoing Devon executive to oversee energy policy issues,1,1
" Ellen Hilariously Goes Off On Those Telling Hillary To Smile, And It’s Beyond Perfect (VIDEO)",0,0
Trump seeks to boost presidential bid with $10 million infusion: reports,1,1
REPORT: ‘Federal Government Escalated the Violence in Oregon’,0,0
"Syria's Deir al-Zor air base working again: state media, monitors",1,1
 Trump Wanted To Attack The LGBTQ Community; Jared And Ivanka Said Hell No (DETAILS),0,0
French truckers jam border crossings over cut-price competition,1,1
Trump's Virginia comments last straw for disenchanted CEOs,1,1
 Obama Pens Letter Explaining Exactly Why He’s Doing His Job When The GOP Isn’t,0,0
Libyan forces suffer casualties as fighting drags on in Benghazi,1,1
"Trump, Liberal Hypocrisy & Humanity’s Future",0,0
 Bill Maher Reads A List Of Provable Lies To Trump Campaign Manager (VIDEO),0,0
 Actress Rose McGowan Takes On Trump And His ‘Enablers’ In BRUTAL Op-Ed,0,0
"FBI INVESTIGATION Into HILLARY’S Email Server Entering “Very, very dangerous phase” [VIDEO]",0,0
California cities see chance to cash in on marijuana,1,1
"U.S. diplomatic delays, Trump agenda snarl Italy's G7 agenda",1,1
"Microsoft co-founder Gates, Trump discuss innovation",1,1
What?! John McCain says Rand Paul is “Working for Putin”,0,0
Homeland Security secretary expects wall to be 'under way' within two years,1,1
"Mayor, city manager of Texas 'spinach capital' arrested for corruption",1,1
"WOW! VIDEO EMERGES Of Hillary Clinton Admitting Foreign Leaders Contacted Her During Campaign, Discussed How They Could “Stop Donald Trump”",0,0
"PELOSI Lied About “Affordable” Healthcare And Now Threatens Republican “Cowards” For Ditching It: “You break it, you own it” [Video]",0,0
CONSERVATIVE Has Message For “DREAMERS” Screaming “He’s not my President!” and It’s HILARIOUS!,0,0
Cassidy says 'absolutely' senators may still back healthcare bill: CNN,1,1
"Trump win, Democratic setbacks cloud Pelosi's future as leader",1,1
"Trump adviser: TPP 'dead,' will move quickly on bilateral trade deals",1,1
UK estimates cost of Brexit bill at 40-45 billion euros: source,1,1
HILARIOUS! Look Who LIBERAL Middlebury Professor Is Blaming After She Was Sent To Hospital By Angry Mob Of Leftist Students,0,0
FUNNY! MSNBC ANCHOR ASKS Millennial Women If They Feel “Connected” To Hillary [VIDEO],0,0
"U.S. expels 15 Cuban diplomats, fuelling tensions with Havana",1,1
" GOP Gives Trump The Middle Finger, Prepares To Launch Probe Into Russia",0,0
DEMOCRATS PUSH FOR BAN OF WORDS “HUSBAND” AND “WIFE”,0,0
Trump says NATO is obsolete but still 'very important to me',1,1
 Dan Rather: Mueller’s Russia Investigation Has Trump ‘Seized With Fear’,0,0
EU leaders to give mandate for next phase of Brexit talks: Lithuanian president,1,1
Germany could award contract for new spy satellites this month: RND news group,1,1
"WATCH: How TRUMP Is Brilliantly CRUSHING HILLARY’S Phony Woman Card, Exposing BERNIE’S Socialist Agenda And Embarrassing Anti-Trump #AngerBabies",0,0
"MICHIGAN City With First MUSLIM-MAJORITY City Council In America Announces “Safe Haven” For Refugees, Immigrants In Schools",0,0
U.N. refugee agency urges Hungary to join EU migrant quota plan,1,1
"Clinton, Trump clash over economy in final campaign stretch",1,1
Ukraine president hopes to secure defensive weapons from Western allies,1,1
 Donald Trump Just Posted The Weirdest Ad You’ll See This Entire Election (VIDEO),0,0
 Guatemalan President Can’t Keep A Straight Face As He Mocks Donald Trump (VIDEO),0,0
President Xi says China will not export its political system,1,1
GUN CONTROL FOR KIDS: [Video] 13 Yr Old Told To Remove “Battlefield Cross For Fallen Soldiers” T-shirt Or Face Suspension,0,0
HOW PEOPLE MAGAZINE COVER Proves Hillary Has ALWAYS Been Wildly Unpopular With Women,0,0
Lawyer Ty Cobb to join White House to handle Russia probes,1,1
"Trump administration weighs tighter vetting for women, children refugees: sources",1,1
" Bernie Sanders PUMMELS Trump, Gives Him PERFECT Nickname In The Process (TWEET)",0,0
"Russia's Putin: our work with Turkey, Iran is producing results in Syria",1,1
"Japan's Abe, UK May pledge cooperation on North Korea threat",1,1
Senior U.S. legal official meeting UK leaders to tackle online security issues,1,1
Puerto Rico creditors urge extension of fiscal plan deadline,1,1
Georgian president vetoes new constitution draft,1,1
"Trump, on possible DACA deal, says border wall would come later",1,1
Trump objects to terminology of border adjustment tax,1,1
House to introduce Puerto Rico crisis bill on Wednesday: Rep. Bishop,1,1
Lights back on in Venezuela after five-hour blackout,1,1
"'Brexit not a game,' EU's Barnier says",1,1
GREAT VIDEO! THE SILENT MAJORITY SPEAKS UP!,0,0
WOW! CALIFORNIA SUPREME COURT Case Decides ‘Right to Vote On Taxes’,0,0
“WANNABE PRESIDENT” BARACK OBAMA MEETS With South Korean President After Trashing President Trump In Indonesia,0,0
GARY JOHNSON IS A COMPLETE IDIOT….And Here’s Why [VIDEO],0,0
BLM PROTESTER Leaves Angry After Watching FERGUSON- The Play in NYC…Realizes She Was LIED To By Media: “Why did I demonstrate ‘Hands in the air…Don’t shoot’?” [VIDEO] ,0,0
"Ukraine, allies fear escalation after Russia exits ceasefire group",1,1
"Lebanon emerges from crisis with Iran on top, but risks remain",1,1
 POLL: Trump Is The Least Popular President Of All Time — And It’s Getting Worse,0,0
Trump considering Rep. Hensarling for Treasury secretary: WSJ,1,1
OBAMABOT CONGRESSWOMAN: ISIS Beheadings Do Not Justify U.S Airstrikes [Video],0,0
CHER HUMILIATES Democrats Over Childish Neil Gorsuch “Tantrums” In One BRUTAL Tweet,0,0
"Timeline: Trump questions then honors ""one China"" policy",1,1
"France says Iraqi Kurds against independence push, urges Baghdad concessions",1,1
Putin links Japan peace treaty to Tokyo's alliances,1,1
BREAKING UPDATE…Last Holdout: “I DECLARE WAR AGAINST The United States Government…Liberty Or Death”…Clive Bundy Arrested On Way to Malheur Wildlife Refuge…Reverend Franklin Graham Arrives On Scene…OREGON STANDOFF LIVE FEED…Slow Motion Video Of Lavoy Finicum Shooting Death By FBI,0,0
 West Virginia Republicans Declare War On Police By Letting Anyone Carry A Gun (VIDEO),0,0
U.S. State Department criticized over quiet release of human rights report,1,1
U.S. Air Force asks industry for proposals to replace nuclear missiles,1,1
OBAMA’S ECONOMIC LEGACY IN 9 Easy To Read Charts,0,0
Merkel says U.S. travel ban not justified by terror fight,1,1
"U.S. watching piracy increase off Somalia, sees ties to famine",1,1
BREAKING: OBAMA POISED To Exact Revenge On PUTIN With Unprecedented Cyber Attack For Allegedly Exposing Hillary Emails…While Campaigning For Hillary,0,0
Campaign hits TV screens as Australian same-sex marriage vote looms,1,1
U.S. general backs Germany to host new NATO operations command,1,1
NIGHTMARE SCENARIO: FOX NEWS Reports Obama Can Appoint Supreme Court Justice On Jan 3rd…Could This Be His Final ‘SCREW YOU AMERICA’ Act?,0,0
AWESOME! PRO-TRUMP LATINO Tells Horrors Of Socialism And Why Trump’s His Candidate [Video],0,0
Ethics review sought after Trump adviser touts Ivanka Trump products,1,1
"Russia's Putin accuses U.S. of failing nuclear, chemical weapons treaties obligations",1,1
Magellan Midstream probes big Texas fuel spill during Harvey floods,1,1
What were ex-Trump adviser Bannon's policy wins and losses?,1,1
White House budget chief expects to release budget next Wednesday,1,1
Why Would Obama Regime Allow 23 Jihad Training Camps “Capable Of Mounting Terror Campaigns Within U.S.” To Remain Open?,0,0
